ncbi_gene_id	gene_symbol	association_type	disease_id	source
NCBIGene:375790	AGRN	UNKNOWN	ORPHA:98914	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:127833	SYT2	UNKNOWN	ORPHA:98914	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6572	SLC18A3	UNKNOWN	ORPHA:98914	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6616	SNAP25	UNKNOWN	ORPHA:98914	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8292	COLQ	UNKNOWN	ORPHA:98915	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3913	LAMB2	UNKNOWN	ORPHA:98915	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5376	PMP22	UNKNOWN	ORPHA:98916	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9499	MYOT	UNKNOWN	ORPHA:98911	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:11155	LDB3	UNKNOWN	ORPHA:98912	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6329	SCN4A	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1134	CHRNA1	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4038	LRP4	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1305	COL13A1	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1140	CHRNB1	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1144	CHRND	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1145	CHRNE	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4593	MUSK	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5913	RAPSN	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:375790	AGRN	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:221264	AK9	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:285489	DOK7	UNKNOWN	ORPHA:98913	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4254	KITLG	UNKNOWN	ORPHA:280628	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:673	BRAF	UNKNOWN	ORPHA:58017	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5426	POLE	UNKNOWN	ORPHA:352712	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:55691	FRMD4A	UNKNOWN	ORPHA:466688	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:925	CD8A	UNKNOWN	ORPHA:169085	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5621	PRNP	UNKNOWN	ORPHA:397606	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1107	CHD3	UNKNOWN	ORPHA:599082	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10319	LAMC3	UNKNOWN	ORPHA:280640	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7504	XK	UNKNOWN	ORPHA:59306	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:917	CD3G	UNKNOWN	ORPHA:169082	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3861	KRT14	UNKNOWN	ORPHA:86920	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:27010	TPK1	UNKNOWN	ORPHA:293955	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57152	SLURP1	UNKNOWN	ORPHA:86923	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:145264	SERPINA12	UNKNOWN	ORPHA:86923	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:51099	ABHD5	UNKNOWN	ORPHA:98907	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57104	PNPLA2	UNKNOWN	ORPHA:98908	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1674	DES	UNKNOWN	ORPHA:98909	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:58	ACTA1	UNKNOWN	ORPHA:98904	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6261	RYR1	UNKNOWN	ORPHA:98905	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2533	FYB1	UNKNOWN	ORPHA:566192	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:208	AKT2	UNKNOWN	ORPHA:293964	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7138	TNNT1	UNKNOWN	ORPHA:98902	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2050	EPHB4	UNKNOWN	ORPHA:90186	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:91662	NLRP12	UNKNOWN	ORPHA:247868	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:83938	LRMDA	UNKNOWN	ORPHA:352745	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7157	TP53	UNKNOWN	ORPHA:70573	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5925	RB1	UNKNOWN	ORPHA:70573	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7161	TP73	UNKNOWN	ORPHA:70573	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:146167	SLC38A8	UNKNOWN	ORPHA:397618	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:84984	CEP19	UNKNOWN	ORPHA:397615	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:11133	KPTN	UNKNOWN	ORPHA:397612	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8323	FZD6	UNKNOWN	ORPHA:280654	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8456	FOXN1	UNKNOWN	ORPHA:169095	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6513	SLC2A1	UNKNOWN	ORPHA:86911	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1806	DPYD	UNKNOWN	ORPHA:293948	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8626	TP63	UNKNOWN	ORPHA:1896	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7337	UBE3A	UNKNOWN	ORPHA:411511	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4627	MYH9	UNKNOWN	ORPHA:182050	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6638	SNRPN	UNKNOWN	ORPHA:411515	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7337	UBE3A	UNKNOWN	ORPHA:411515	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57194	ATP10A	UNKNOWN	ORPHA:411515	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6440	SFTPC	UNKNOWN	ORPHA:70587	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:21	ABCA3	UNKNOWN	ORPHA:70587	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6439	SFTPB	UNKNOWN	ORPHA:70587	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7299	TYR	UNKNOWN	ORPHA:352737	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1278	COL1A2	UNKNOWN	ORPHA:1899	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1277	COL1A1	UNKNOWN	ORPHA:1899	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7299	TYR	UNKNOWN	ORPHA:352734	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1001	CDH3	UNKNOWN	ORPHA:1897	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:85465	SELENOI	UNKNOWN	ORPHA:506353	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7528	YY1	UNKNOWN	ORPHA:506358	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3073	HEXA	UNKNOWN	ORPHA:309178	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4791	NFKB2	UNKNOWN	ORPHA:293978	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5324	PLAG1	UNKNOWN	ORPHA:454821	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8091	HMGA2	UNKNOWN	ORPHA:454821	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1493	CTLA4	UNKNOWN	ORPHA:436159	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2322	FLT3	UNKNOWN	ORPHA:589534	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4297	KMT2A	UNKNOWN	ORPHA:589534	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1161	ERCC8	UNKNOWN	ORPHA:90324	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2074	ERCC6	UNKNOWN	ORPHA:90324	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3242	HPD	UNKNOWN	ORPHA:69723	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:26040	SETBP1	UNKNOWN	ORPHA:436151	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4208	MEF2C	UNKNOWN	ORPHA:576227	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1161	ERCC8	UNKNOWN	ORPHA:90321	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2072	ERCC4	UNKNOWN	ORPHA:90321	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2074	ERCC6	UNKNOWN	ORPHA:90321	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1029	CDKN2A	UNKNOWN	ORPHA:404560	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1161	ERCC8	UNKNOWN	ORPHA:90322	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2067	ERCC1	UNKNOWN	ORPHA:90322	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2074	ERCC6	UNKNOWN	ORPHA:90322	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3190	HNRNPK	UNKNOWN	ORPHA:453504	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1120	CHKB	UNKNOWN	ORPHA:280671	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:79848	CSPP1	UNKNOWN	ORPHA:397715	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9786	KIAA0586	UNKNOWN	ORPHA:397715	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3074	HEXB	UNKNOWN	ORPHA:309162	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:667	DST	UNKNOWN	ORPHA:412181	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3074	HEXB	UNKNOWN	ORPHA:309169	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2196	FAT2	UNKNOWN	ORPHA:589527	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5728	PTEN	UNKNOWN	ORPHA:210548	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:220296	HEPACAM	UNKNOWN	ORPHA:210548	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23646	PLD3	UNKNOWN	ORPHA:589522	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3198	HOXA1	UNKNOWN	ORPHA:69737	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5654	HTRA1	UNKNOWN	ORPHA:482077	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23086	EXPH5	UNKNOWN	ORPHA:412189	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1028	CDKN1C	UNKNOWN	ORPHA:436144	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:54345	SOX18	UNKNOWN	ORPHA:69735	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:94137	RP1L1	UNKNOWN	ORPHA:247834	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3198	HOXA1	UNKNOWN	ORPHA:69739	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:342618	SLFN14	UNKNOWN	ORPHA:466806	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1277	COL1A1	UNKNOWN	ORPHA:31112	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5155	PDGFB	UNKNOWN	ORPHA:31112	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57231	SNX14	UNKNOWN	ORPHA:397709	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1500	CTNND1	UNKNOWN	ORPHA:1997	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:999	CDH1	UNKNOWN	ORPHA:1997	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8879	SGPL1	UNKNOWN	ORPHA:506334	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8575	PRKRA	UNKNOWN	ORPHA:210571	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3074	HEXB	UNKNOWN	ORPHA:309155	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:81607	NECTIN4	UNKNOWN	ORPHA:247820	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23479	ISCU	UNKNOWN	ORPHA:43115	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5155	PDGFB	UNKNOWN	ORPHA:1980	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9213	XPR1	UNKNOWN	ORPHA:1980	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5159	PDGFRB	UNKNOWN	ORPHA:1980	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57462	MYORG	UNKNOWN	ORPHA:1980	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6575	SLC20A2	UNKNOWN	ORPHA:1980	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:58494	JAM2	UNKNOWN	ORPHA:1980	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:55699	IARS2	UNKNOWN	ORPHA:436174	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5921	RASA1	UNKNOWN	ORPHA:90307	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:55109	AGGF1	UNKNOWN	ORPHA:90308	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:79184	BRCC3	UNKNOWN	ORPHA:280679	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:727857	BHLHA9	UNKNOWN	ORPHA:1986	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2626	GATA4	UNKNOWN	ORPHA:251071	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:727857	BHLHA9	UNKNOWN	ORPHA:157801	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2904	GRIN2B	UNKNOWN	ORPHA:589547	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7056	THBD	UNKNOWN	ORPHA:436169	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:64170	CARD9	UNKNOWN	ORPHA:457088	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:58484	NLRC4	UNKNOWN	ORPHA:436166	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3737	KCNA2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1759	DNM1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8120	AP3B2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:523	ATP6V1A	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10991	SLC38A3	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:51343	FZR1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1917	EEF1A2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23219	FBXO28	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2561	GABRB2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8831	SYNGAP1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2558	GABRA5	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2906	GRIN2D	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:116150	NUS1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1213	CLTC	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:51741	WWOX	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23334	SZT2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:348980	HCN1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2258	FGF13	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:25977	NECAP1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23241	PACS2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:16	AARS1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6334	SCN8A	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9568	GABBR2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2555	GABRA2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:55152	DALRD3	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:26999	CYFIP2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4915	NTRK2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:25973	PARS2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23097	CDK19	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:64801	ARV1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2257	FGF12	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5530	PPP3CA	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:478	ATP1A3	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:22906	TRAK1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2566	GABRG2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7532	YWHAG	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:79876	UBA5	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6328	SCN3A	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:781	CACNA2D1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10659	CELF2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:774	CACNA1B	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:51412	ACTL6B	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2290	FOXG1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6506	SLC1A2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8867	SYNJ1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:477	ATP1A2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3745	KCNB1	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:284111	SLC13A5	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:22866	CNKSR2	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:773	CACNA1A	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:79947	DHDDS	UNKNOWN	ORPHA:442835	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2626	GATA4	UNKNOWN	ORPHA:576232	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5192	PEX10	UNKNOWN	ORPHA:247815	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:78987	CRELD1	UNKNOWN	ORPHA:576235	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3476	IGBP1	UNKNOWN	ORPHA:52055	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23312	DMXL2	UNKNOWN	ORPHA:453533	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1041	CDSN	UNKNOWN	ORPHA:90368	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:121391	KRT74	UNKNOWN	ORPHA:90368	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:324	APC	UNKNOWN	ORPHA:247806	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2623	GATA1	UNKNOWN	ORPHA:420611	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4035	LRP1	UNKNOWN	ORPHA:79100	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:286	ANK1	UNKNOWN	ORPHA:251066	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8659	ALDH4A1	UNKNOWN	ORPHA:79101	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:100134444	KCNJ18	UNKNOWN	ORPHA:79102	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2556	GABRA3	UNKNOWN	ORPHA:79102	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:779	CACNA1S	UNKNOWN	ORPHA:79102	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2521	FUS	UNKNOWN	ORPHA:79105	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:90993	CREB3L1	UNKNOWN	ORPHA:79105	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:64764	CREB3L2	UNKNOWN	ORPHA:79105	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:93986	FOXP2	UNKNOWN	ORPHA:251061	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3785	KCNQ2	UNKNOWN	ORPHA:1949	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3786	KCNQ3	UNKNOWN	ORPHA:1949	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:55975	KLHL7	UNKNOWN	ORPHA:157820	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23529	CLCF1	UNKNOWN	ORPHA:157820	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:9244	CRLF1	UNKNOWN	ORPHA:157820	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3845	KRAS	UNKNOWN	ORPHA:268114	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4893	NRAS	UNKNOWN	ORPHA:268114	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:79798	ARMC5	UNKNOWN	ORPHA:189427	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2778	GNAS	UNKNOWN	ORPHA:189427	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:1356	CP	UNKNOWN	ORPHA:48818	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6392	SDHD	UNKNOWN	ORPHA:100093	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:286053	NSMCE2	UNKNOWN	ORPHA:436182	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:7518	XRCC4	UNKNOWN	ORPHA:436182	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:57492	ARID1B	UNKNOWN	ORPHA:251056	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:6785	ELOVL4	UNKNOWN	ORPHA:1955	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:19	ABCA1	UNKNOWN	ORPHA:31150	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:11107	PRDM5	UNKNOWN	ORPHA:90354	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:84627	ZNF469	UNKNOWN	ORPHA:90354	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10265	IRX5	UNKNOWN	ORPHA:314555	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:23314	SATB2	UNKNOWN	ORPHA:576283	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3073	HEXA	UNKNOWN	ORPHA:309192	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:339855	KY	UNKNOWN	ORPHA:496686	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:339855	KY	UNKNOWN	ORPHA:496689	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:84466	MEGF10	UNKNOWN	ORPHA:439212	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:8218	CLTCL1	UNKNOWN	ORPHA:453510	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4913	NTHL1	UNKNOWN	ORPHA:454840	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2157	F8	UNKNOWN	ORPHA:169805	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2322	FLT3	UNKNOWN	ORPHA:589595	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4297	KMT2A	UNKNOWN	ORPHA:589595	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4299	AFF1	UNKNOWN	ORPHA:589595	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2006	ELN	UNKNOWN	ORPHA:90348	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10516	FBLN5	UNKNOWN	ORPHA:90348	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:5832	ALDH18A1	UNKNOWN	ORPHA:90348	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:3785	KCNQ2	UNKNOWN	ORPHA:439218	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:2157	F8	UNKNOWN	ORPHA:169808	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:4052	LTBP1	UNKNOWN	ORPHA:90349	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:30008	EFEMP2	UNKNOWN	ORPHA:90349	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:10516	FBLN5	UNKNOWN	ORPHA:90349	http://www.orphadata.org/data/xml/en_product6.xml
NCBIGene:654	BMP6	UNKNOWN	ORPHA:465508	http://www.orphadata.org/data/xml/en_product6.xml
