glycan_ID,order,residue,residue_ID,name,anomer,absolute,ring,parent_ID,site,pubChem
G75120WS,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G75120WS,10,N-glycan_a-D-Neup5Ac_34,N34,Neu5Ac,a,D,p,N8,3,Neu5Ac
G75120WS,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75120WS,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75120WS,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75185NU,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75185NU,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75185NU,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75185NU,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75185NU,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75185NU,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75185NU,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G75185NU,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G75185NU,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75185NU,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75185NU,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75185NU,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G75197HN,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G75197HN,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75197HN,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75197HN,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75197HN,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75197HN,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75197HN,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75197HN,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75197HN,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75197HN,10,N-glycan_a-L-Fucp_54,N54,Fuc,a,L,p,N6,2,Fuc
G75197HN,11,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75236EF,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G75236EF,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75236EF,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75236EF,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75236EF,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75236EF,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75236EF,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G75236EF,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G75236EF,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75236EF,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75236EF,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75236EF,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G75236EF,13,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G75236EF,14,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75308SV,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75308SV,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75308SV,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75308SV,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75308SV,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75308SV,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75308SV,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G75308SV,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G75308SV,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75308SV,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75308SV,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75308SV,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G75308SV,13,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G75308SV,14,N-glycan_b-D-GlcpNAc_36,N36,GlcNAc,b,D,p,N10,3,GlcNAc
G75308SV,15,N-glycan_b-D-Galp_37,N37,Gal,b,D,p,N36,4,Gal
G75308SV,16,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75367YS,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G75367YS,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75367YS,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75367YS,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75367YS,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75367YS,6,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G75367YS,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75367YS,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75367YS,9,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G75367YS,10,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75398ZA,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75398ZA,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75398ZA,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75398ZA,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75398ZA,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75398ZA,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75398ZA,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G75398ZA,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G75398ZA,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G75398ZA,10,N-glycan_a-D-Neup5Ac_14,N14,Neu5Ac,a,D,p,N8,6,Neu5Ac
G75398ZA,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75398ZA,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75398ZA,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75398ZA,14,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G75398ZA,15,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G75398ZA,16,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G75398ZA,17,N-glycan_a-D-Neup5Ac_38,N38,Neu5Ac,a,D,p,N10,3,Neu5Ac
G75448JJ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G75448JJ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75448JJ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75448JJ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75448JJ,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75448JJ,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75448JJ,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G75448JJ,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75475RA,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G75475RA,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75475RA,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75475RA,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75475RA,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75475RA,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75475RA,7,N-glycan_b-D-GlcpNAc_62,N62,GlcNAc,b,D,p,N3,3,GlcNAc
G75475RA,8,N-glycan_b-D-Galp_63,N63,Gal,b,D,p,N62,4,Gal
G75475RA,9,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G75475RA,10,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G75475RA,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75475RA,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75475RA,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75475RA,14,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G75475RA,15,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G75475RA,16,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75595FQ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75595FQ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75595FQ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75595FQ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75595FQ,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75595FQ,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75595FQ,7,N-glycan_a-D-Galp_52,N52,Gal,a,D,p,N3,3,Gal
G75595FQ,8,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G75595FQ,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75595FQ,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75595FQ,11,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75757LG,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G75757LG,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75757LG,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75757LG,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75757LG,5,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G75757LG,6,N-glycan_b-D-Galp_28,N28,Gal,b,D,p,N7,3,Gal
G75757LG,7,N-glycan_a-D-Neup5Ac_33,N33,Neu5Ac,a,D,p,N28,3,Neu5Ac
G75757LG,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75757LG,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75757LG,10,N-glycan_b-D-Galp_86,N86,Gal,b,D,p,N5,3,Gal
G75757LG,11,N-glycan_a-D-Neup5Ac_101,N101,Neu5Ac,a,D,p,N86,3,Neu5Ac
G75757LG,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G75757LG,13,N-glycan_b-D-Galp_78,N78,Gal,b,D,p,N9,3,Gal
G75757LG,14,N-glycan_a-D-Neup5Ac_105,N105,Neu5Ac,a,D,p,N78,3,Neu5Ac
G75757LG,15,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75850OP,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75850OP,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75850OP,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75850OP,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75850OP,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75850OP,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75850OP,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75850OP,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75850OP,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75850OP,10,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G75896PD,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75896PD,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75896PD,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75896PD,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75896PD,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75896PD,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75896PD,7,N-glycan_a-D-Manp_20,N20,Man,a,D,p,N4,6,Man
G75902JL,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75902JL,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75902JL,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75902JL,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75902JL,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75902JL,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75902JL,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G75902JL,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75902JL,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75902JL,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75902JL,11,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G75902JL,12,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G75902JL,13,N-glycan_a-D-Neup5Gc_57,N57,Neu5Gc,a,D,p,N10,3,Neu5Gc
G75902JL,14,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75903TQ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75903TQ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75903TQ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75903TQ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75903TQ,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75903TQ,6,N-glycan_a-L-Fucp_41,N41,Fuc,a,L,p,N2,3,Fuc
G75903TQ,7,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75903TQ,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75903TQ,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75903TQ,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75903TQ,11,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G75903TQ,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G76073FF,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G76073FF,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G76073FF,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G76073FF,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G76073FF,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G76073FF,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G76073FF,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G76073FF,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G76073FF,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G76073FF,10,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G76073FF,11,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G76073FF,12,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G76073FF,13,N-glycan_a-D-Galp_50,N50,Gal,a,D,p,N6,3,Gal
G76073FF,14,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G76136FD,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G76136FD,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G76136FD,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G76136FD,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G76136FD,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G76136FD,6,N-glycan_a-L-Fucp_41,N41,Fuc,a,L,p,N2,3,Fuc
G76136FD,7,N-glycan_b-D-GalpNAc_29,N29,GalNAc,b,D,p,N2,4,GalNAc
G76136FD,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G76136FD,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G76136FD,10,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G76136FD,11,N-glycan_b-D-GalpNAc_30,N30,GalNAc,b,D,p,N5,4,GalNAc
G76136FD,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G76195PM,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G76195PM,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G76195PM,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G76195PM,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G76195PM,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G76195PM,6,N-glycan_b-D-Galp_44,N44,Gal,b,D,p,N2,3,Gal
G76195PM,7,N-glycan_a-D-Neup5Ac_73,N73,Neu5Ac,a,D,p,N44,3,Neu5Ac
G76195PM,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G76195PM,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G76195PM,10,N-glycan_b-D-Galp_86,N86,Gal,b,D,p,N5,3,Gal
G76195PM,11,N-glycan_a-D-Neup5Ac_101,N101,Neu5Ac,a,D,p,N86,3,Neu5Ac
G76195PM,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G76384QV,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G76384QV,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G76384QV,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G76384QV,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G76384QV,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G76384QV,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G76384QV,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G76384QV,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G76384QV,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G76384QV,10,N-glycan_a-D-Neup5Ac_14,N14,Neu5Ac,a,D,p,N8,6,Neu5Ac
G76384QV,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G76384QV,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G76384QV,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G76384QV,14,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G76384QV,15,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G76384QV,16,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G76384QV,17,N-glycan_a-D-Neup5Ac_38,N38,Neu5Ac,a,D,p,N10,3,Neu5Ac
G76478FT,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G76478FT,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G76478FT,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G76478FT,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G76478FT,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G76478FT,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G76478FT,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G76478FT,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G76478FT,9,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G76478FT,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G76478FT,11,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G76882CO,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G76882CO,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G76882CO,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G76882CO,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G76882CO,5,N-glycan_a-D-Manp_E2,NE2,Man,a,D,p,N1,6,Man
G76882CO,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G76882CO,7,N-glycan_a-D-Manp_20,N20,Man,a,D,p,N4,6,Man
G76907BP,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G76907BP,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G76907BP,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G76907BP,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G76907BP,5,N-glycan_a-D-Manp_21,N21,Man,a,D,p,N1,2,Man
G76907BP,6,N-glycan_a-D-Manp_22,N22,Man,a,D,p,N21,2,Man
G76907BP,7,N-glycan_a-D-Manp_E5,NE5,Man,a,D,p,N22,2,Man
G76907BP,8,N-glycan_a-D-Manp_E26,NE26,Man,a,D,p,N1,3,Man
G76907BP,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G76907BP,10,N-glycan_a-D-Manp_19,N19,Man,a,D,p,N4,3,Man
G76907BP,11,N-glycan_a-D-Manp_20,N20,Man,a,D,p,N4,6,Man
G76907BP,12,N-glycan_a-D-Manp_E66,NE66,Man,a,D,p,N20,3,Man
G76956DJ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G76956DJ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G76956DJ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G76956DJ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G76956DJ,5,N-glycan_a-D-Manp_21,N21,Man,a,D,p,N1,2,Man
G76956DJ,6,N-glycan_a-D-Manp_22,N22,Man,a,D,p,N21,2,Man
G76956DJ,7,N-glycan_a-D-Manp_E5,NE5,Man,a,D,p,N22,2,Man
G76956DJ,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G77038WW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G77038WW,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
